sample_id	biosample	blaCTX-M	blaTEM	blaSHV	blaKPC	blaNDM	blaOXA-48-like	qnrB	aac6-Ib-cr	sul1	sul2	dfrA12	dfrA14	mcr-1
SRR15668812	SAMN21038386	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR15668815	SAMN21038383	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR15668817	SAMN21038373	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR15670798	SAMN21040601	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR15692616	SAMN21175652	0	1	0	0	0	0	0	0	0	1	0	0	0
SRR15943378	SAMN21490373	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR1610044	SAMN03074766	0	1	0	0	0	0	0	0	0	1	0	0	0
SRR1610046	SAMN03074768	1	0	0	0	0	0	0	1	0	1	0	0	0
SRR1610059	SAMN03074781	0	1	0	0	0	0	0	0	0	1	0	0	0
SRR1610072	SAMN03074794	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR1610141	SAMN03068729	0	1	0	0	0	0	0	0	0	1	0	0	0
SRR16206898	SAMN22064878	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR16230391	SAMN22107644	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR16250098	SAMN22137259	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR16250099	SAMN22137258	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR16250116	SAMN22137285	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR16250117	SAMN22137284	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR16298041	SAMN22184022	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR16298043	SAMN22184020	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR16298061	SAMN22184025	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR16643219	SAMN22785520	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR16643232	SAMN22785486	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR16643234	SAMN22785517	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR16643235	SAMN22785482	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR16643239	SAMN22785513	0	0	0	0	0	0	0	0	0	1	0	0	0
SRR16643245	SAMN22785507	0	0	0	0	0	0	0	0	1	0	0	0	0
SRR16643257	SAMN22785480	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR16893058	SAMN23010875	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR16983442	SAMN23213235	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR16983445	SAMN23213232	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR17096807	SAMN23564048	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR17096808	SAMN23564047	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR17096811	SAMN23564044	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR17170169	SAMN23794869	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR17170170	SAMN23794868	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR17182382	SAMN23827514	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR17182384	SAMN23827512	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR17182387	SAMN23827509	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR17182389	SAMN23827524	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR17182398	SAMN23827507	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR17220480	SAMN24007687	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR17220481	SAMN24007686	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR17220482	SAMN24007677	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR17220483	SAMN24007676	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR17468345	SAMN23009207	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR17468350	SAMN24694348	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR17468354	SAMN24694345	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR17518368	SAMN24745762	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR17518372	SAMN24745758	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR17548629	SAMN24811825	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR17548630	SAMN24811824	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR17548634	SAMN24811820	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR17720378	SAMN25221517	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR18059923	SAMN26023528	0	1	0	0	0	0	0	0	0	1	0	0	0
SRR18128563	SAMN26225109	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR18344619	SAMN26748515	1	1	0	0	0	0	1	0	0	1	0	0	0
SRR18344620	SAMN26748514	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR18889127	SAMN27738903	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR18889130	SAMN27738908	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR18889136	SAMN27738911	0	1	0	0	0	0	0	0	0	1	0	0	0
SRR18889139	SAMN27738900	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR18911902	SAMN27763085	0	0	0	0	0	0	0	0	0	1	0	0	0
SRR18958926	SAMN27923117	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR18966430	SAMN27960773	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR18966436	SAMN27960802	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR18966438	SAMN27960800	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR18966453	SAMN27960787	0	1	0	0	0	0	0	0	0	1	0	0	0
SRR18966459	SAMN27960781	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR18996237	SAMN27997701	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR18996238	SAMN27997700	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR18996239	SAMN27997699	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR18996240	SAMN27997698	0	0	0	0	0	0	0	0	0	1	0	0	0
SRR18996244	SAMN27997716	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR19200966	SAMN28235841	1	0	0	0	0	0	0	1	0	1	0	0	0
SRR19200968	SAMN28235839	1	1	0	0	0	0	0	0	0	1	0	1	0
SRR19200973	SAMN28235860	1	1	0	0	0	0	0	0	1	1	0	0	0
SRR19200977	SAMN28235856	1	0	0	0	0	0	0	0	0	0	0	0	0
SRR19200986	SAMN28235848	1	0	0	0	0	0	0	0	1	0	0	0	0
SRR19363602	SAMN28606091	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR19646071	SAMN29019868	1	0	0	0	0	0	0	0	0	0	0	0	0
SRR19646072	SAMN29019880	1	0	0	0	0	0	0	1	0	0	0	0	0
SRR19981262	SAMN29503081	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR2015206	SAMN03019924	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR20245689	SAMN29770909	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR20245691	SAMN29770908	1	1	0	0	0	0	0	0	0	1	0	1	0
SRR20245699	SAMN29770918	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21096616	SAMN27524931	0	0	0	0	0	0	0	0	1	0	0	0	0
SRR21096652	SAMN27525025	0	0	0	0	0	0	0	0	1	0	0	0	0
SRR21096706	SAMN27524758	0	0	0	0	0	0	0	0	1	0	0	0	0
SRR21096729	SAMN27524746	0	1	0	0	0	0	1	0	0	0	0	0	0
SRR21096780	SAMN27524983	0	0	0	0	0	0	0	0	1	0	0	0	0
SRR21096786	SAMN27524953	0	0	0	0	0	0	0	0	1	0	0	0	0
SRR21096821	SAMN27525070	0	1	0	0	0	0	0	0	0	1	0	0	0
SRR21096823	SAMN27525047	0	0	0	0	0	0	0	0	1	0	0	0	0
SRR21096832	SAMN27525056	0	0	0	0	0	0	0	0	1	0	0	0	0
SRR21096863	SAMN27524690	0	0	0	0	0	0	0	0	1	0	0	0	0
SRR21096911	SAMN27524986	0	0	0	0	0	0	0	0	1	0	0	0	0
SRR21096915	SAMN27524822	0	0	0	0	0	0	0	0	1	0	0	0	0
SRR21096935	SAMN27525067	0	0	0	0	0	0	0	0	1	1	0	1	0
SRR21097020	SAMN27525036	0	0	0	0	0	0	0	0	1	0	0	0	0
SRR21097021	SAMN27525058	0	0	0	0	0	0	0	0	1	0	0	0	0
SRR21826519	SAMN26304325	1	0	0	0	0	0	0	0	1	0	0	0	0
SRR21826521	SAMN26304671	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21826564	SAMN26304827	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21826567	SAMN26304452	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21826570	SAMN26308927	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR21826591	SAMN26305284	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21826593	SAMN26305079	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21826608	SAMN26308397	0	1	0	0	0	0	0	0	1	1	0	0	0
SRR21826618	SAMN26308793	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR21826619	SAMN26305052	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21826630	SAMN26309158	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21826646	SAMN26304785	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR21826654	SAMN26304441	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR21826678	SAMN26304991	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR21826690	SAMN26304360	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR21826697	SAMN26304586	1	1	0	0	0	0	0	0	0	0	0	0	0
SRR21826706	SAMN26305158	0	1	0	0	0	0	0	0	0	1	0	0	0
SRR21826720	SAMN26308412	0	0	0	0	0	0	1	0	1	0	1	0	0
SRR21826728	SAMN26309390	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21826732	SAMN26308789	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR21826745	SAMN26304328	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21826748	SAMN26304456	0	0	0	0	0	0	0	0	0	1	0	0	0
SRR21826750	SAMN26309369	1	1	0	0	0	0	0	0	1	1	1	0	0
SRR21826751	SAMN26309316	0	1	0	0	0	0	0	0	0	0	1	0	0
SRR21826753	SAMN26309368	1	1	0	0	0	0	0	0	1	1	1	0	0
SRR21826756	SAMN26304559	0	0	0	0	0	0	0	0	1	1	0	0	0
SRR21826758	SAMN26308402	1	0	0	0	0	0	0	0	1	0	0	1	0
SRR21826760	SAMN26308795	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR21826765	SAMN26309418	1	1	0	0	0	0	0	0	1	1	0	0	0
SRR21826766	SAMN26309370	0	1	0	0	0	0	0	0	0	0	1	0	0
SRR21826768	SAMN26309355	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21826786	SAMN26308617	0	1	0	0	0	0	0	0	0	1	0	0	0
SRR21826788	SAMN26309022	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR21826790	SAMN26305102	0	1	0	0	0	0	0	0	0	1	0	0	0
SRR21826792	SAMN26308639	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21826803	SAMN26304820	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21826811	SAMN26304334	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21826816	SAMN26304914	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21835407	SAMN26309169	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21835412	SAMN26309417	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21835423	SAMN26304959	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21835427	SAMN26304330	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR21835437	SAMN26305062	0	1	0	0	0	0	0	0	1	1	0	0	0
SRR21835445	SAMN26309161	0	1	0	0	0	0	0	0	0	1	0	0	0
SRR21835447	SAMN26308585	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21835460	SAMN26308382	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21835463	SAMN26308582	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21835471	SAMN26308824	1	1	0	0	0	0	0	0	1	1	0	0	0
SRR21835474	SAMN26308830	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR21835475	SAMN26308515	0	1	0	0	0	0	0	0	1	0	0	0	0
SRR21835476	SAMN26308701	0	0	0	0	0	0	1	0	1	0	0	0	0
SRR21835479	SAMN26309230	1	0	0	0	0	0	0	0	1	1	0	0	0
SRR21835523	SAMN26304594	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21835540	SAMN26309423	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21835552	SAMN26308642	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21835562	SAMN26308967	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21835571	SAMN26309223	0	1	0	0	0	0	0	0	0	1	0	0	0
SRR21835587	SAMN26308806	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR21835602	SAMN26308553	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR21835607	SAMN26304661	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21835609	SAMN26304894	1	0	0	0	0	0	0	0	0	0	0	0	0
SRR21835610	SAMN26309310	0	1	0	0	0	0	0	0	0	1	0	0	0
SRR21835615	SAMN26309105	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21835626	SAMN26304699	0	1	0	0	0	0	1	0	1	1	0	0	0
SRR21835629	SAMN26309104	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21835630	SAMN26304380	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21835651	SAMN26308514	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR21835652	SAMN26308956	0	0	1	0	0	0	0	0	1	0	0	0	0
SRR21835658	SAMN26305047	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21835665	SAMN26308640	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21839774	SAMN26308937	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR21839780	SAMN26305270	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR21839785	SAMN26305143	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21839788	SAMN26308653	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR21839799	SAMN26308610	0	1	0	0	0	0	0	0	0	1	0	0	0
SRR21839805	SAMN26304643	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR21839816	SAMN26308449	0	1	0	0	0	0	0	0	1	1	0	0	0
SRR21839826	SAMN26304745	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR21839829	SAMN26308570	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR21839834	SAMN26304391	0	1	0	0	0	0	0	0	0	1	0	0	0
SRR21839837	SAMN26304518	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21839846	SAMN26305172	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21839849	SAMN26308361	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21839850	SAMN26305064	0	1	0	0	0	0	0	0	1	1	0	0	0
SRR21839857	SAMN26308997	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21839858	SAMN26309357	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21839865	SAMN26304638	0	0	0	0	0	0	0	0	1	0	0	0	0
SRR21839878	SAMN26304336	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21839885	SAMN26304758	0	1	0	0	0	0	0	0	1	0	1	0	0
SRR21839886	SAMN26308739	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21839893	SAMN26305173	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21839896	SAMN26309432	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21839905	SAMN26304850	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21839908	SAMN26304790	0	1	0	0	0	0	0	0	0	1	0	0	0
SRR21839910	SAMN26304731	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR21839925	SAMN26304965	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21839926	SAMN26304924	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21839930	SAMN26305040	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21839932	SAMN26309121	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR21839953	SAMN26308828	1	0	0	0	0	0	0	1	1	0	0	0	0
SRR21839954	SAMN26308835	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR21839961	SAMN26309234	0	1	0	0	0	0	0	0	1	1	0	0	0
SRR21839963	SAMN26304533	0	0	0	0	0	0	0	0	1	0	0	0	0
SRR21839978	SAMN26304434	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21840002	SAMN26305229	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21840004	SAMN26309295	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21840007	SAMN26305063	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21840012	SAMN26304373	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21840021	SAMN26308645	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21840026	SAMN26304855	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21840033	SAMN26308988	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21840047	SAMN26304386	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21840048	SAMN26309329	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21840050	SAMN26309119	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21840053	SAMN26304931	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR21840057	SAMN26309117	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21840060	SAMN26309078	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21840067	SAMN26308415	1	1	0	0	0	0	0	0	1	1	0	0	0
SRR21840071	SAMN26304582	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21844381	SAMN26305240	0	1	0	0	0	0	0	0	0	1	0	0	0
SRR21844384	SAMN26304320	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21844392	SAMN26304448	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21844393	SAMN26308358	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR21844401	SAMN26305077	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21844416	SAMN26309372	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21844419	SAMN26309285	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21844435	SAMN26305175	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21844438	SAMN26308840	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21844456	SAMN26305297	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21844457	SAMN26308442	0	0	0	0	0	0	0	0	0	1	0	0	0
SRR21844459	SAMN26309275	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR21844460	SAMN26304886	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21844466	SAMN26308752	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21844483	SAMN26308942	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21844496	SAMN26304605	0	1	0	0	0	0	0	0	0	1	0	0	0
SRR21844500	SAMN26309330	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21844505	SAMN26308989	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21844507	SAMN26304835	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21844508	SAMN26305190	1	0	0	0	0	0	0	0	0	1	0	0	0
SRR21844547	SAMN26308597	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21844551	SAMN26308944	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21844553	SAMN26308450	0	1	0	0	0	0	0	0	1	0	0	0	0
SRR21844569	SAMN26309274	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21844573	SAMN26304470	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21844582	SAMN26309350	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21844583	SAMN26304899	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21844599	SAMN26304464	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21844622	SAMN26305174	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21844630	SAMN26308849	0	1	0	0	0	0	0	0	1	0	1	0	0
SRR21846546	SAMN26309244	0	1	0	0	0	0	0	0	1	1	0	0	0
SRR21846549	SAMN26309311	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21846551	SAMN26309320	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21846552	SAMN26308778	0	1	0	0	0	0	0	0	1	0	1	0	0
SRR21846561	SAMN26308491	1	0	0	0	0	0	0	0	1	1	0	0	0
SRR21846562	SAMN26308482	0	1	0	0	0	0	0	0	1	1	0	0	0
SRR21846566	SAMN26308854	0	1	0	0	0	0	0	0	1	0	0	0	0
SRR21846574	SAMN26308962	0	1	0	0	0	0	0	0	1	1	0	0	0
SRR21846575	SAMN26308960	0	1	0	0	0	0	0	0	1	0	0	0	0
SRR21846590	SAMN26309422	0	0	1	0	0	0	0	0	1	0	0	0	0
SRR21846600	SAMN26304857	0	1	0	0	0	0	0	0	0	1	0	0	0
SRR21846604	SAMN26305151	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21846617	SAMN26305178	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21846632	SAMN26309388	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21846635	SAMN26305246	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21846637	SAMN26308862	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21846648	SAMN26304458	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21846653	SAMN26304398	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21846688	SAMN26305007	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21846691	SAMN26308740	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21846693	SAMN26308348	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21846699	SAMN26304778	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21846703	SAMN26308863	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21846705	SAMN26308391	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21846707	SAMN26304735	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR21846714	SAMN26308355	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21846726	SAMN26304437	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21846727	SAMN26304896	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21846740	SAMN26309243	0	1	0	0	0	0	0	0	0	1	0	0	0
SRR21846741	SAMN26308459	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21846749	SAMN26309401	0	0	0	0	0	0	0	0	0	1	0	1	0
SRR21846760	SAMN26305108	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21846762	SAMN26304970	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21846771	SAMN26309128	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21846784	SAMN26308866	0	1	0	0	0	0	0	0	1	0	1	0	0
SRR21846793	SAMN26308779	0	1	0	0	0	0	0	0	1	0	1	0	0
SRR21846796	SAMN26305076	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21846811	SAMN26305085	0	0	0	0	0	0	0	0	0	1	0	0	0
SRR21846817	SAMN26304598	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21846820	SAMN26304613	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21846824	SAMN26308949	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21846826	SAMN26305001	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21846836	SAMN26304393	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21846838	SAMN26304524	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21846842	SAMN26304403	0	1	0	0	0	0	0	0	0	1	0	0	0
SRR21847732	SAMN26304630	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21847751	SAMN26304446	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21847754	SAMN26309373	0	1	0	0	0	0	0	0	0	1	0	0	0
SRR21847768	SAMN26304631	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21847778	SAMN26308663	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR21847781	SAMN26308428	0	0	0	0	0	0	0	0	1	1	1	0	0
SRR21847786	SAMN26304536	1	0	0	0	0	0	0	0	0	1	0	0	0
SRR21847789	SAMN26305134	1	0	0	0	0	0	0	0	1	1	0	0	0
SRR21847794	SAMN26309057	0	1	0	0	0	0	0	0	1	1	0	0	0
SRR21847817	SAMN26308453	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21847827	SAMN26304863	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR21847851	SAMN26308531	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21847859	SAMN26308982	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21847863	SAMN26305288	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21847869	SAMN26308951	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21847878	SAMN26304669	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21847884	SAMN26308611	0	0	0	0	0	0	0	0	1	0	1	0	0
SRR21847895	SAMN26309059	0	1	0	0	0	0	0	0	0	1	0	0	0
SRR21847904	SAMN26308613	0	1	0	0	0	0	0	0	1	1	0	0	0
SRR21847905	SAMN26309297	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21847908	SAMN26304348	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21847922	SAMN26304794	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR21847937	SAMN26304882	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21847952	SAMN26305261	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21847962	SAMN26304577	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21847972	SAMN26308523	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21847973	SAMN26308983	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21847974	SAMN26309255	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21847984	SAMN26304374	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR21847986	SAMN26308562	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21847998	SAMN26309381	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR21848005	SAMN26304653	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21849184	SAMN26308846	1	1	0	0	0	0	0	0	1	1	0	0	0
SRR21849186	SAMN26305055	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21849195	SAMN26304837	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21849199	SAMN26308691	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21849200	SAMN26304738	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21849209	SAMN26309263	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21849216	SAMN26309193	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21849219	SAMN26305003	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21849238	SAMN26309409	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR21849242	SAMN26309200	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21849243	SAMN26309199	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21849250	SAMN26308411	0	1	0	0	0	0	0	0	1	1	0	0	0
