sample_id	biosample	blaSHV	blaKPC	blaNDM	blaCTX-M	qnrB	blaOXA-48-like	aac6-Ib-cr
ERR6891453	SAMEA7392105	1	0	0	1	0	1	0
ERR6891454	SAMEA7391943	1	0	0	1	0	1	1
ERR6891458	SAMEA7392107	1	0	1	1	0	1	0
ERR6891459	SAMEA7391945	1	0	1	1	0	0	0
ERR6891461	SAMEA7392110	0	0	1	0	0	0	0
ERR6891462	SAMEA7391951	1	0	0	1	1	1	1
ERR6891466	SAMEA7392111	1	0	1	1	1	1	1
ERR6891467	SAMEA7391964	1	0	0	1	1	1	1
ERR6891469	SAMEA7391967	1	0	1	0	0	1	0
ERR6891471	SAMEA7392112	1	0	0	0	0	0	0
ERR6891472	SAMEA7391968	1	0	0	1	0	1	0
ERR6891474	SAMEA7392143	1	0	0	0	0	0	0
ERR6891477	SAMEA7391974	1	0	1	1	0	0	0
ERR6891479	SAMEA7392115	1	0	0	1	0	1	1
ERR6891482	SAMEA7392116	1	0	1	0	1	0	1
ERR6891487	SAMEA7392117	1	0	0	0	0	0	0
ERR6891490	SAMEA7392119	1	0	0	0	0	0	0
ERR6891495	SAMEA7392124	1	0	0	0	0	0	0
ERR6891496	SAMEA7392125	1	0	0	1	0	1	1
ERR6891501	SAMEA7392126	1	0	0	1	0	1	1
ERR6891505	SAMEA7392129	1	0	0	1	0	1	1
ERR6891508	SAMEA7392130	1	0	1	1	0	1	0
ERR6891513	SAMEA7392132	1	0	0	1	0	1	1
ERR6891516	SAMEA7392131	1	0	1	1	0	1	0
ERR6891521	SAMEA7392133	1	0	0	1	0	1	1
ERR6891525	SAMEA7392137	1	0	1	1	1	0	0
ERR6891664	SAMEA7391876	1	0	1	1	1	0	0
ERR6891666	SAMEA7391878	1	0	1	1	1	1	0
ERR6891670	SAMEA7391880	1	0	1	1	1	1	0
ERR6891672	SAMEA7391886	1	0	1	1	0	1	0
ERR6891676	SAMEA7391889	1	0	1	1	1	0	0
ERR6891677	SAMEA7391892	1	0	0	0	0	1	1
ERR6891680	SAMEA7391893	1	0	1	1	1	0	1
ERR6891684	SAMEA7391894	1	0	0	1	0	0	0
ERR6891686	SAMEA7391896	1	0	1	1	1	0	0
ERR6891690	SAMEA7391897	1	0	1	1	0	1	0
ERR6891692	SAMEA7391898	1	0	1	1	0	0	0
ERR6891695	SAMEA7391956	1	0	0	1	1	1	1
ERR6891696	SAMEA7391958	1	0	0	1	1	1	0
ERR6891697	SAMEA7391965	1	0	1	1	1	0	0
ERR6891698	SAMEA7391594	1	0	0	1	1	1	0
ERR6938073	SAMEA7487005	0	0	0	1	1	0	1
ERR6938076	SAMEA7487015	0	0	0	0	0	0	0
ERR6938079	SAMEA7487014	1	0	0	1	0	0	0
ERR6938082	SAMEA7487016	1	0	0	1	1	0	1
ERR6938083	SAMEA7487020	1	0	0	1	1	0	1
ERR6938086	SAMEA7487022	1	0	0	0	0	0	0
ERR6938089	SAMEA7487030	1	0	0	1	1	0	1
ERR6938092	SAMEA7487031	0	0	0	1	0	0	1
ERR6938095	SAMEA7487033	0	0	0	1	0	0	1
ERR6938098	SAMEA7487034	1	0	1	1	0	0	1
ERR6938101	SAMEA7487036	1	0	0	1	1	0	1
ERR6938106	SAMEA7536885	1	0	1	1	0	0	0
ERR6938146	SAMEA7536895	1	0	0	0	0	0	0
ERR6938161	SAMEA7486808	1	0	0	1	1	0	1
ERR6938164	SAMEA7486986	1	0	0	1	1	0	1
ERR6938176	SAMEA7486992	1	0	0	1	1	0	1
ERR6938177	SAMEA7486816	0	0	0	1	1	0	1
ERR6938208	SAMEA7487002	0	0	0	1	1	0	1
ERR6938214	SAMEA7487006	1	0	0	1	0	0	1
ERR6938217	SAMEA7487007	0	0	0	1	1	0	1
ERR6938220	SAMEA7487009	1	0	0	1	1	0	1
ERR6938223	SAMEA7487008	1	0	0	1	1	0	1
ERR6938226	SAMEA7487011	0	0	0	1	0	0	1
ERR6938227	SAMEA7487010	0	0	0	0	0	0	0
ERR6938230	SAMEA7487012	1	0	0	1	1	0	1
ERR6938233	SAMEA7487013	1	0	0	1	1	0	1
ERR6938236	SAMEA7487018	1	0	0	1	1	0	1
ERR6938239	SAMEA7487017	0	0	0	0	0	0	0
ERR6938242	SAMEA7487019	1	0	0	1	1	0	1
ERR6938246	SAMEA7487023	0	0	0	1	1	0	0
ERR6938249	SAMEA7487021	0	0	0	1	1	0	0
ERR6938252	SAMEA7487024	0	0	0	1	1	0	0
ERR6938255	SAMEA7487025	1	0	0	1	1	0	1
ERR6938258	SAMEA7487026	1	0	0	1	1	0	1
ERR6938261	SAMEA7487027	0	0	0	0	0	0	0
ERR6938264	SAMEA7487028	1	0	1	1	0	0	1
ERR6938268	SAMEA7487029	1	0	1	1	0	0	0
ERR6938271	SAMEA7487032	0	0	0	0	0	0	0
ERR6938274	SAMEA7487035	1	0	0	1	1	0	1
ERR6938277	SAMEA7487037	0	0	0	1	1	0	1
ERR6938307	SAMEA7486932	0	0	0	1	1	0	1
ERR6938308	SAMEA7486940	0	0	0	1	0	0	1
ERR6938311	SAMEA8595502	1	0	0	1	1	0	1
ERR6938347	SAMEA8595251	1	0	0	0	0	0	0
ERR6938349	SAMEA8595307	1	0	0	0	0	0	0
ERR6938351	SAMEA8595347	1	0	0	0	0	0	0
ERR6938353	SAMEA8595348	1	0	0	0	0	0	0
ERR6938355	SAMEA8595350	1	0	0	1	1	0	1
ERR6938357	SAMEA8595351	1	0	1	1	1	0	1
ERR6938359	SAMEA8595352	1	0	0	1	0	0	0
ERR6938361	SAMEA8595353	1	0	0	1	0	0	0
ERR6938363	SAMEA8595354	0	0	0	0	0	0	0
ERR6938365	SAMEA8595356	1	0	0	0	0	0	0
ERR6938367	SAMEA8595357	0	0	0	0	0	0	0
ERR6938369	SAMEA8595358	1	0	0	0	0	0	0
ERR6938371	SAMEA8595359	1	0	0	0	1	0	0
ERR6938373	SAMEA8595361	1	0	0	0	0	0	0
ERR6938375	SAMEA8595362	0	0	0	0	0	0	0
ERR6938377	SAMEA8595370	1	0	0	0	0	0	0
ERR6938379	SAMEA8595371	1	0	0	0	1	0	1
ERR6938381	SAMEA8595372	1	0	0	1	1	0	1
ERR6938383	SAMEA8595374	1	0	0	1	0	0	1
ERR6938385	SAMEA8595378	0	0	0	0	0	0	0
ERR6938387	SAMEA8595376	1	0	0	1	1	0	1
ERR6938389	SAMEA8595379	1	0	0	0	0	0	0
ERR6938391	SAMEA8595383	1	0	0	1	1	0	1
ERR6938392	SAMEA8595384	0	0	0	0	0	0	0
ERR6938393	SAMEA8595386	1	0	0	1	1	0	1
ERR6938394	SAMEA8595385	1	0	0	1	0	0	0
ERR6938395	SAMEA8595388	1	0	0	1	0	0	1
ERR6938396	SAMEA8595392	1	0	0	0	0	0	0
ERR6938397	SAMEA8595393	1	0	0	1	1	0	1
ERR6938398	SAMEA8595394	0	0	0	1	0	0	0
ERR6938399	SAMEA8595395	1	0	0	0	0	0	0
ERR6938400	SAMEA8595400	1	0	0	0	0	0	0
ERR6938401	SAMEA8595401	0	0	0	0	0	0	0
ERR6938402	SAMEA8595403	1	0	0	1	0	0	0
ERR6938403	SAMEA8595406	1	0	0	0	0	0	0
ERR6938404	SAMEA8595414	1	0	0	1	1	0	1
ERR6938405	SAMEA8595415	1	0	0	0	1	0	1
ERR6938406	SAMEA8595416	1	0	0	1	1	0	1
ERR6938407	SAMEA8595417	1	0	0	0	0	0	0
ERR6938408	SAMEA8595421	1	0	0	1	1	0	1
ERR6938410	SAMEA8595435	1	0	1	1	1	0	1
ERR6938411	SAMEA8595433	1	0	0	1	1	0	0
ERR6938412	SAMEA8595439	1	0	1	0	0	0	0
ERR6938413	SAMEA8595451	1	0	1	1	0	1	0
ERR6938414	SAMEA8595454	1	0	0	1	0	0	1
ERR6938415	SAMEA8595455	1	0	0	1	1	0	1
ERR6938416	SAMEA8595457	1	0	0	1	1	0	1
ERR6938417	SAMEA8595456	1	0	0	0	0	0	0
ERR6938418	SAMEA8595459	1	0	1	1	1	0	1
ERR6938419	SAMEA8595460	1	0	0	1	1	0	0
ERR6938429	SAMEA8595319	1	0	0	1	1	1	1
ERR6938431	SAMEA8595320	1	0	0	0	0	0	0
ERR6938433	SAMEA8595322	1	0	1	1	1	0	1
ERR6938435	SAMEA8595321	1	0	1	1	1	0	1
ERR6938437	SAMEA8595288	1	0	0	1	1	0	1
ERR6938439	SAMEA8595289	0	0	0	0	0	0	0
ERR6938441	SAMEA8595290	1	0	1	1	1	0	1
ERR6938443	SAMEA8595291	1	0	1	1	0	0	1
ERR6938444	SAMEA8595447	1	0	0	1	1	0	1
ERR6938446	SAMEA8595449	1	0	0	1	1	0	1
ERR6938450	SAMEA8595450	1	0	0	0	1	0	0
ERR6938452	SAMEA8595452	1	0	0	1	0	0	1
ERR6938454	SAMEA8595453	1	0	0	1	0	0	0
ERR6938456	SAMEA8595458	0	0	0	0	0	0	0
ERR6938461	SAMEA8595292	1	0	0	0	0	0	0
ERR6938463	SAMEA8595293	1	0	0	1	1	0	1
ERR6938465	SAMEA8595294	1	0	0	0	0	0	0
ERR6938467	SAMEA8595295	1	0	0	0	0	0	0
ERR6938469	SAMEA8595297	1	0	0	0	0	0	0
ERR6938471	SAMEA8595296	1	0	0	0	0	0	0
ERR6938473	SAMEA8595298	1	0	0	0	0	0	0
ERR6938475	SAMEA8595323	1	0	0	0	0	0	0
ERR6938488	SAMEA8595324	1	0	0	0	0	0	0
ERR6938490	SAMEA8595325	1	0	0	0	0	0	0
ERR6938492	SAMEA8595326	1	0	0	0	0	0	0
ERR6938496	SAMEA8595328	1	0	0	0	0	0	0
ERR6938498	SAMEA8595329	1	0	1	1	1	0	1
ERR6938499	SAMEA8595232	1	0	0	1	0	0	1
ERR6938500	SAMEA8595330	1	0	0	0	0	0	0
ERR6938501	SAMEA8595234	1	0	0	1	0	0	1
ERR6938502	SAMEA8595331	1	0	1	1	1	0	1
ERR6938511	SAMEA8595235	1	0	0	1	0	0	0
ERR6938512	SAMEA8595332	1	0	0	0	0	0	0
ERR6938513	SAMEA8595233	1	0	0	1	0	0	0
ERR6938514	SAMEA8595334	1	0	0	0	0	0	0
ERR6938515	SAMEA8595237	1	0	0	1	1	0	1
ERR6938516	SAMEA8595333	1	0	1	1	1	0	1
ERR6938517	SAMEA8595236	1	0	0	1	1	0	1
ERR6938518	SAMEA8595335	1	0	1	1	1	0	1
ERR6938519	SAMEA8595239	1	0	1	1	1	0	1
ERR6938520	SAMEA8595337	1	0	0	0	0	0	0
ERR6938521	SAMEA8595238	0	0	0	0	0	0	0
ERR6938522	SAMEA8595336	1	0	1	1	1	0	1
ERR6938523	SAMEA8595240	1	0	0	1	1	0	1
ERR6938524	SAMEA8595338	1	0	1	1	1	0	1
ERR6938525	SAMEA8595241	1	0	0	0	0	0	0
ERR6938535	SAMEA8595242	1	0	0	0	0	0	0
ERR6938536	SAMEA8595340	1	0	1	1	1	0	1
ERR6938537	SAMEA8595243	1	0	0	0	0	0	0
ERR6938538	SAMEA8595341	1	0	0	0	0	0	0
ERR6938539	SAMEA8595244	1	0	1	1	0	1	0
ERR6938540	SAMEA8595342	1	0	1	1	1	0	1
ERR6938541	SAMEA8595245	1	0	0	0	0	0	0
ERR6938542	SAMEA8595343	1	0	1	1	1	0	1
ERR6938543	SAMEA8595246	1	0	0	1	0	0	1
ERR6938544	SAMEA8595344	1	0	0	0	0	0	0
ERR6938545	SAMEA8595247	1	0	0	0	0	0	0
ERR6938546	SAMEA8595345	1	0	0	0	0	0	0
ERR6938547	SAMEA8595248	1	0	0	0	0	0	0
ERR6938548	SAMEA8595346	1	0	0	1	1	0	1
ERR6938549	SAMEA8595249	1	0	0	0	0	0	0
ERR6938550	SAMEA8595349	1	0	0	0	0	0	0
ERR6938559	SAMEA8595250	1	0	0	0	0	0	0
ERR6938560	SAMEA8595355	0	0	0	0	0	0	0
ERR6938561	SAMEA8595252	1	0	0	1	0	0	0
ERR6938562	SAMEA8595360	1	0	0	1	1	0	1
ERR6938563	SAMEA8595253	1	0	0	1	0	0	1
ERR6938564	SAMEA8595363	1	0	0	1	0	0	1
ERR6938565	SAMEA8595254	0	0	0	0	0	0	0
ERR6938566	SAMEA8595364	1	0	0	1	1	0	1
ERR6938567	SAMEA8595255	1	0	0	0	0	0	0
ERR6938568	SAMEA8595365	0	0	0	1	0	0	1
ERR6938569	SAMEA8595257	1	0	0	0	0	0	0
ERR6938570	SAMEA8595366	1	0	0	1	1	0	1
ERR6938571	SAMEA8595258	1	0	0	1	1	0	1
ERR6938572	SAMEA8595367	1	0	0	0	0	0	0
ERR6938573	SAMEA8595256	1	0	0	0	0	0	1
ERR6938574	SAMEA8595368	0	0	0	1	1	0	1
ERR6938583	SAMEA8595259	1	0	0	0	0	0	0
ERR6938584	SAMEA8595369	1	0	0	1	0	0	1
ERR6938585	SAMEA8595261	1	0	0	1	0	0	1
ERR6938586	SAMEA8595373	1	0	0	0	0	0	0
ERR6938587	SAMEA8595260	1	0	1	1	0	0	1
ERR6938588	SAMEA8595375	1	0	0	1	1	0	1
ERR6938589	SAMEA8595262	1	0	0	0	0	0	0
ERR6938590	SAMEA8595377	0	0	0	0	0	0	0
ERR6938591	SAMEA8595263	1	0	1	1	1	0	1
ERR6938592	SAMEA8595380	1	0	0	1	0	0	0
ERR6938593	SAMEA8595264	1	0	0	1	0	0	0
ERR6938594	SAMEA8595381	1	0	0	1	0	0	0
ERR6938595	SAMEA8595265	1	0	1	1	1	0	1
ERR6938596	SAMEA8595382	0	0	0	0	0	0	0
ERR6938597	SAMEA8595266	1	0	1	1	1	0	1
ERR6938598	SAMEA8595387	1	0	0	1	0	0	0
ERR6938607	SAMEA8595267	1	0	1	1	1	0	1
ERR6938608	SAMEA8595389	1	0	0	0	0	0	0
ERR6938609	SAMEA8595268	1	0	1	1	1	0	1
ERR6938610	SAMEA8595390	1	0	0	0	0	0	0
ERR6938611	SAMEA8595270	1	0	0	1	0	0	1
ERR6938612	SAMEA8595391	1	0	0	0	0	0	0
ERR6938613	SAMEA8595269	1	0	1	1	1	0	1
ERR6938614	SAMEA8595396	1	0	0	1	0	0	0
ERR6938615	SAMEA8595271	1	0	0	1	0	0	1
ERR6938616	SAMEA8595397	1	0	0	0	0	0	0
ERR6938617	SAMEA8595272	1	0	0	1	0	0	0
ERR6938618	SAMEA8595398	1	0	0	1	1	0	1
ERR6938619	SAMEA8595273	1	0	0	0	0	0	0
ERR6938620	SAMEA8595399	1	0	0	0	0	0	0
ERR6938621	SAMEA8595274	1	0	0	1	0	0	0
ERR6938622	SAMEA8595402	1	0	0	0	0	0	0
ERR6938623	SAMEA8684222	1	0	0	0	0	0	0
ERR6938631	SAMEA8595275	1	0	0	0	0	0	0
ERR6938632	SAMEA8595407	1	0	0	0	0	0	0
ERR6938633	SAMEA8595276	1	0	0	0	0	0	0
ERR6938634	SAMEA8595408	0	0	0	1	0	0	1
ERR6938635	SAMEA8595277	1	0	0	0	0	0	0
ERR6938636	SAMEA8595409	1	0	0	0	0	0	0
ERR6938637	SAMEA8595278	1	0	1	1	1	0	0
ERR6938638	SAMEA8595410	1	0	0	1	0	0	1
ERR6938639	SAMEA8595279	1	0	0	1	1	0	1
ERR6938640	SAMEA8595411	1	0	0	1	1	0	1
ERR6938641	SAMEA8595280	1	0	0	0	0	0	0
ERR6938642	SAMEA8595412	1	0	0	0	0	0	0
ERR6938643	SAMEA8595281	1	0	0	0	0	0	0
ERR6938644	SAMEA8595413	0	0	0	0	0	0	0
ERR6938645	SAMEA8595282	1	0	0	0	0	0	0
ERR6938646	SAMEA8595419	1	0	0	1	0	0	1
ERR6938655	SAMEA8595283	1	0	0	1	1	0	1
ERR6938656	SAMEA8595420	1	0	0	1	1	0	1
ERR6938657	SAMEA8595284	1	0	0	0	0	0	0
ERR6938658	SAMEA8595426	1	0	0	1	1	0	0
ERR6938659	SAMEA8595285	1	0	0	1	1	0	1
ERR6938660	SAMEA8684214	1	0	0	1	0	0	1
ERR6938661	SAMEA8595286	1	0	0	1	0	0	0
ERR6938662	SAMEA8684215	1	0	0	1	0	0	1
ERR6938663	SAMEA8595287	1	0	0	1	0	0	0
ERR6938664	SAMEA8595422	1	0	0	0	0	0	0
ERR6938665	SAMEA8595299	1	0	1	1	1	0	1
ERR6938666	SAMEA8595423	1	0	0	1	1	0	0
ERR6938667	SAMEA8595300	1	0	0	0	0	0	0
ERR6938668	SAMEA8595424	1	0	0	1	1	0	1
ERR6938669	SAMEA8595302	1	0	0	0	0	0	0
ERR6938670	SAMEA8595425	1	0	0	1	1	0	1
ERR6938679	SAMEA8595303	0	0	0	1	0	0	1
ERR6938680	SAMEA8595428	1	0	0	1	0	0	1
ERR6938681	SAMEA8595301	0	0	0	1	0	0	1
ERR6938682	SAMEA8595427	1	0	0	1	1	0	1
ERR6938683	SAMEA8595304	1	0	0	0	0	0	0
ERR6938684	SAMEA8595431	1	0	0	1	1	0	0
ERR6938685	SAMEA8595310	1	0	0	0	0	0	0
ERR6938686	SAMEA8595429	1	0	0	1	1	0	1
ERR6938687	SAMEA8595305	1	0	0	1	1	0	1
ERR6938688	SAMEA8595432	1	0	0	1	1	0	1
ERR6938689	SAMEA8595306	1	0	0	0	0	0	0
ERR6938690	SAMEA8595434	1	0	0	1	1	0	1
ERR6938691	SAMEA8595308	0	0	0	0	1	0	0
ERR6938692	SAMEA8595436	1	0	0	1	1	0	1
ERR6938693	SAMEA8595309	1	0	0	1	0	0	1
ERR6938694	SAMEA8595440	1	0	0	0	0	0	0
ERR6938703	SAMEA8595311	1	0	0	0	0	0	0
ERR6938704	SAMEA8595437	1	0	0	0	0	0	0
ERR6938705	SAMEA8595314	1	0	0	0	0	0	0
ERR6938706	SAMEA8595443	1	0	0	1	1	0	1
ERR6938707	SAMEA8595312	1	0	0	1	1	0	1
ERR6938708	SAMEA8595438	1	0	0	0	0	0	0
ERR6938709	SAMEA8595313	1	0	0	0	0	0	0
ERR6938710	SAMEA8595446	1	0	0	0	0	0	0
ERR6938711	SAMEA8595315	1	0	0	0	0	0	0
ERR6938712	SAMEA8595441	1	0	0	0	0	0	0
ERR6938713	SAMEA8595316	1	0	0	1	1	0	1
ERR6938714	SAMEA8595442	0	0	0	0	1	0	0
ERR6938715	SAMEA8595317	1	0	0	1	1	0	1
ERR6938716	SAMEA8595445	1	0	1	1	1	0	1
ERR6938717	SAMEA8595318	1	0	0	0	0	0	0
ERR6938718	SAMEA8595444	1	0	0	1	0	0	1
ERR6938789	SAMEA9651730	0	0	0	1	1	0	1
ERR6938791	SAMEA9651731	1	0	0	1	1	0	1
ERR6938793	SAMEA9651729	1	0	0	0	0	0	0
ERR6938794	SAMEA9651735	0	0	0	0	0	0	0
ERR6938795	SAMEA9651737	1	0	0	0	0	0	0
ERR6938796	SAMEA9651759	0	0	0	1	0	0	0
ERR6938797	SAMEA9651766	1	0	0	1	0	0	1
ERR6938798	SAMEA9651767	1	0	0	1	0	0	0
ERR6938799	SAMEA9651728	1	0	0	1	1	0	1
ERR6938801	SAMEA9651732	1	0	0	1	1	0	1
ERR6938803	SAMEA9651734	1	0	0	1	1	0	1
ERR6938805	SAMEA9651733	1	0	0	1	1	0	1
ERR6938807	SAMEA9651736	1	0	1	1	0	0	0
ERR6938809	SAMEA9651738	1	0	0	1	0	0	1
ERR6938811	SAMEA9651740	1	0	0	1	1	0	1
ERR6938813	SAMEA9651739	1	0	1	1	0	0	0
ERR6938815	SAMEA9651770	1	0	0	0	1	0	1
ERR6938816	SAMEA9651778	1	0	0	1	1	0	1
ERR6938817	SAMEA9651776	1	0	1	1	1	0	1
ERR6938818	SAMEA9651783	1	0	0	0	1	0	0
ERR6938819	SAMEA9651790	1	0	0	1	1	0	1
ERR6938820	SAMEA9651795	1	0	0	1	1	0	1
ERR6938821	SAMEA9651794	1	0	0	1	1	0	1
ERR6938822	SAMEA9651796	1	0	0	1	1	0	1
ERR6938823	SAMEA9651741	1	0	1	1	0	0	0
ERR6938825	SAMEA9651744	1	0	1	1	0	0	0
ERR6938827	SAMEA9651743	0	0	0	1	1	0	1
ERR6938829	SAMEA9651742	1	0	0	1	1	0	1
ERR6938831	SAMEA9651747	1	0	0	1	1	0	1
ERR6938833	SAMEA9651745	1	0	0	1	0	0	1
ERR6938835	SAMEA9651746	1	0	0	1	0	0	0
ERR6938837	SAMEA9651748	1	0	0	1	0	0	1
ERR6938839	SAMEA9651799	1	0	0	0	0	0	0
ERR6938845	SAMEA9651749	1	0	0	1	0	0	0
ERR6938847	SAMEA9651751	1	0	1	0	0	0	1
ERR6938849	SAMEA9651750	1	0	1	1	0	0	0
ERR6938851	SAMEA9651752	1	0	1	0	0	0	1
ERR6938853	SAMEA9651753	1	0	1	1	0	0	1
ERR6938855	SAMEA9651755	1	0	1	1	1	0	1
ERR6938857	SAMEA9651754	1	0	0	1	0	0	1
ERR6938859	SAMEA9651756	1	0	0	1	1	0	1
ERR6938869	SAMEA9651757	1	0	0	1	0	0	0
ERR6938871	SAMEA9651758	1	0	0	0	1	0	1
ERR6938873	SAMEA9651760	0	0	0	1	0	0	0
ERR6938875	SAMEA9651761	0	0	0	1	0	0	0
ERR6938879	SAMEA9651763	1	0	0	1	0	0	0
ERR6938881	SAMEA9651765	0	0	0	0	0	0	0
ERR6938883	SAMEA9651764	0	0	0	1	0	0	1
ERR6938893	SAMEA9651768	1	0	0	1	0	0	0
ERR6938895	SAMEA9651769	1	0	0	0	1	0	1
ERR6938897	SAMEA9651771	1	0	0	0	0	0	0
ERR6938899	SAMEA9651772	1	0	1	1	1	0	1
ERR6938901	SAMEA9651773	1	0	1	1	1	0	1
ERR6938905	SAMEA9651775	1	0	1	1	1	0	1
ERR6938907	SAMEA9651777	1	0	1	1	1	0	1
ERR6938917	SAMEA9651779	1	0	1	1	1	0	1
ERR6938919	SAMEA9651781	1	0	1	1	1	0	1
ERR6938920	SAMEA9651782	1	0	0	0	0	0	1
ERR6938921	SAMEA9651785	1	0	0	1	0	0	1
ERR6938922	SAMEA9651784	1	0	0	1	1	0	1
ERR6938923	SAMEA9651786	1	0	0	1	1	0	1
ERR6938924	SAMEA9651787	1	0	0	1	1	0	0
ERR6938933	SAMEA9651788	1	0	0	1	0	0	0
ERR6938934	SAMEA9651789	1	0	0	1	1	0	0
ERR6938935	SAMEA9651791	1	0	1	1	0	0	1
ERR6938936	SAMEA9651792	1	0	0	1	0	0	1
ERR6938937	SAMEA9651793	1	0	0	1	0	0	1
ERR6938938	SAMEA9651798	1	0	0	1	1	0	1
ERR6938940	SAMEA9651800	1	0	0	0	0	0	0
ERR699266	SAMEA3172287	1	0	0	0	0	0	0
ERR699269	SAMEA3172315	1	0	0	0	0	0	0
ERR706868	SAMEA3178289	1	0	0	0	0	0	0
ERR706869	SAMEA3178290	1	0	0	0	0	0	0
ERR706870	SAMEA3178291	1	0	0	0	0	0	0
ERR712623	SAMEA3180382	1	0	0	0	0	0	0
ERR712624	SAMEA3180383	1	0	0	0	0	0	0
ERR712625	SAMEA3180384	1	0	0	0	0	0	0
ERR712626	SAMEA3180385	1	0	0	0	0	0	0
ERR712789	SAMEA3180849	1	0	0	0	0	0	0
ERR712790	SAMEA3180850	1	0	0	0	0	0	0
ERR712791	SAMEA3180851	1	0	0	0	0	0	0
ERR712792	SAMEA3180853	1	0	0	0	0	0	0
ERR712793	SAMEA3180854	1	0	0	0	0	0	0
ERR712794	SAMEA3180855	1	0	0	0	0	0	0
ERR712899	SAMEA3182011	1	0	0	0	0	0	0
ERR712900	SAMEA3182012	1	0	0	0	0	0	0
ERR712901	SAMEA3182013	1	0	0	0	0	0	0
ERR712902	SAMEA3182014	1	0	0	0	0	0	0
ERR712903	SAMEA3182015	1	0	0	0	0	0	0
ERR712904	SAMEA3182016	1	0	0	0	0	0	0
ERR713521	SAMEA3182705	1	0	0	0	0	0	0
ERR713523	SAMEA3182707	1	0	0	0	0	0	0
ERR713524	SAMEA3182708	1	0	0	0	0	0	0
ERR713641	SAMEA3182895	1	0	0	0	0	0	0
ERR713642	SAMEA3182896	1	0	0	0	0	0	0
ERR713643	SAMEA3182897	1	0	0	0	0	0	0
ERR713644	SAMEA3182898	1	0	0	0	0	0	0
ERR713645	SAMEA3182899	1	0	0	0	0	0	0
ERR713646	SAMEA3182903	0	0	0	0	0	0	0
ERR713647	SAMEA3182901	1	0	0	0	0	0	0
ERR713648	SAMEA3182902	1	0	0	0	0	0	0
ERR713649	SAMEA3182900	1	0	0	0	0	0	0
ERR718793	SAMEA3182906	1	0	0	0	0	0	0
ERR720244	SAMEA3183588	1	0	0	1	1	0	0
ERR720245	SAMEA3183589	1	0	0	0	0	0	0
ERR720246	SAMEA3183590	1	0	0	0	0	0	0
ERR720247	SAMEA3183591	1	0	0	0	0	0	0
ERR720248	SAMEA3183592	1	0	0	0	0	0	0
ERR720249	SAMEA3183593	1	0	0	0	0	0	0
ERR720250	SAMEA3183594	1	0	0	0	0	0	0
ERR720251	SAMEA3183595	1	0	0	0	0	0	0
ERR720252	SAMEA3183596	1	0	0	0	0	0	0
ERR720253	SAMEA3183597	1	0	0	0	0	0	0
ERR720254	SAMEA3183598	1	0	0	0	0	0	0
ERR720255	SAMEA3183599	1	1	0	0	0	0	0
ERR720256	SAMEA3183600	1	1	0	0	0	0	0
ERR720257	SAMEA3183601	1	0	0	0	0	0	0
ERR720259	SAMEA3184080	1	0	0	0	0	0	0
ERR720260	SAMEA3184081	1	0	0	0	1	0	0
ERR720261	SAMEA3184082	1	0	0	0	0	0	0
ERR720262	SAMEA3184083	1	0	0	0	0	0	0
ERR720263	SAMEA3184084	1	0	0	0	0	0	0
ERR720264	SAMEA3184085	1	0	0	0	0	0	0
ERR720265	SAMEA3184086	1	1	0	0	1	0	0
ERR7221151	SAMEA10468395	1	0	0	0	0	1	0
ERR7221152	SAMEA10468396	1	1	0	0	0	0	0
ERR7221153	SAMEA10468397	0	0	1	1	0	0	0
ERR7221154	SAMEA10468398	1	0	0	0	0	0	0
ERR7221155	SAMEA10468400	1	1	0	0	0	0	0
ERR7221156	SAMEA10468399	1	1	0	0	0	0	0
ERR7221157	SAMEA10468401	1	0	1	1	1	0	0
ERR7221158	SAMEA10468402	1	0	0	1	0	1	1
ERR7221159	SAMEA10468405	1	1	0	0	0	0	0
ERR7221160	SAMEA10468403	1	0	1	1	1	0	0
ERR7221161	SAMEA10468406	1	0	0	0	0	1	0
ERR7221162	SAMEA10468404	1	0	0	1	1	1	1
ERR7221163	SAMEA10468407	1	1	0	0	0	0	0
ERR7221164	SAMEA10468408	0	0	0	0	0	1	0
ERR7221165	SAMEA10468409	1	0	0	0	1	1	1
ERR7221166	SAMEA10468410	1	0	0	1	1	1	1
ERR7221167	SAMEA10468411	1	0	0	1	0	1	1
ERR7221168	SAMEA10468412	1	0	0	1	1	1	1
ERR7221169	SAMEA10468413	1	0	0	1	1	1	1
ERR7221170	SAMEA10468414	0	0	0	0	0	1	0
ERR7221171	SAMEA10468415	1	0	0	1	1	1	1
ERR7221172	SAMEA10468416	1	0	0	0	0	1	0
ERR7221173	SAMEA10468417	0	0	0	0	0	1	0
ERR7221174	SAMEA10468418	0	0	0	0	0	1	0
ERR7221175	SAMEA10468420	1	0	0	1	0	0	0
ERR7221176	SAMEA10468419	1	0	0	0	0	1	0
ERR7221177	SAMEA10468421	1	0	0	0	0	1	0
ERR7221178	SAMEA10468422	0	0	0	0	0	1	0
ERR7221179	SAMEA10468423	0	0	0	0	0	1	0
ERR7221180	SAMEA10468424	0	0	0	0	0	1	0
ERR7221181	SAMEA10468425	1	0	0	0	0	1	0
ERR7221182	SAMEA10468426	1	0	0	0	0	1	1
ERR7221183	SAMEA10468427	1	0	0	0	0	1	0
